user_id,game_name,payment_month,total_revenue,total_revenue_previous,status,age,has_older_device_model,language
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-06-01,0.0,0.0,deactive,19,False,ru
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-07-01,0.0,0.0,deactive,19,False,ru
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-08-01,0.0,0.0,deactive,19,False,ru
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-09-01,0.0,0.0,deactive,19,False,ru
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-10-01,0.0,0.0,deactive,19,False,ru
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-11-01,0.0,0.0,deactive,19,False,ru
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-12-01,62.81999999999999,0.0,new,19,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-03-01,0.0,0.0,deactive,18,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-04-01,0.0,0.0,deactive,18,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-05-01,0.0,0.0,deactive,18,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-06-01,0.0,0.0,deactive,18,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-07-01,117.78,0.0,new,18,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-08-01,32.13,117.78,active,18,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-09-01,79.56,32.13,active,18,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-10-01,55.11,79.56,active,18,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-11-01,62.55,55.11,active,18,False,ru
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-12-01,82.41,62.55,active,18,False,ru
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-03-01,0.0,0.0,deactive,21,False,uk
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-04-01,20.25,0.0,new,21,False,uk
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-05-01,0.0,20.25,churn,21,False,uk
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-06-01,0.0,0.0,deactive,21,False,uk
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-07-01,0.0,0.0,deactive,21,False,uk
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-08-01,0.0,0.0,deactive,21,False,uk
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-09-01,0.0,0.0,deactive,21,False,uk
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-10-01,0.0,0.0,deactive,21,False,uk
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-11-01,0.0,0.0,deactive,21,False,uk
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-12-01,0.0,0.0,deactive,21,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-03-01,0.0,0.0,deactive,29,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-04-01,0.0,0.0,deactive,29,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-05-01,0.0,0.0,deactive,29,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-06-01,0.0,0.0,deactive,29,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-07-01,13.92,0.0,new,29,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-08-01,0.0,13.92,churn,29,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-09-01,0.0,0.0,deactive,29,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-10-01,0.0,0.0,deactive,29,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-11-01,0.0,0.0,deactive,29,False,uk
hvvcK5gx+FdZE6DZA3df+Q==,game 3,2022-12-01,0.0,0.0,deactive,29,False,uk
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-03-01,0.0,0.0,deactive,17,False,ru
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-04-01,0.0,0.0,deactive,17,False,ru
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-05-01,0.0,0.0,deactive,17,False,ru
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-06-01,0.0,0.0,deactive,17,False,ru
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-07-01,0.0,0.0,deactive,17,False,ru
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-08-01,0.0,0.0,deactive,17,False,ru
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-09-01,0.0,0.0,deactive,17,False,ru
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-10-01,0.0,0.0,deactive,17,False,ru
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-11-01,0.0,0.0,deactive,17,False,ru
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-12-01,62.61,0.0,new,17,False,ru
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-03-01,26.85,0.0,new,18,False,uk
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-04-01,49.92,26.85,active,18,False,uk
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-05-01,0.0,49.92,churn,18,False,uk
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-06-01,34.89,0.0,back,18,False,uk
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-07-01,48.78,34.89,active,18,False,uk
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-08-01,18.42,48.78,active,18,False,uk
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-09-01,53.94,18.42,active,18,False,uk
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-10-01,15.48,53.94,active,18,False,uk
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-11-01,0.0,15.48,churn,18,False,uk
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-12-01,0.0,0.0,deactive,18,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-03-01,0.0,0.0,deactive,28,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-04-01,18.39,0.0,new,28,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-05-01,0.0,18.39,churn,28,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-06-01,0.0,0.0,deactive,28,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-07-01,21.39,0.0,back,28,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-08-01,0.0,21.39,churn,28,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-09-01,27.93,0.0,back,28,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-10-01,61.769999999999996,27.93,active,28,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-11-01,15.0,61.769999999999996,active,28,False,uk
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-12-01,0.0,15.0,churn,28,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-03-01,0.0,0.0,deactive,39,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-04-01,0.0,0.0,deactive,39,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-05-01,0.0,0.0,deactive,39,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-06-01,0.0,0.0,deactive,39,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-07-01,0.0,0.0,deactive,39,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-08-01,0.0,0.0,deactive,39,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-09-01,0.0,0.0,deactive,39,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-10-01,0.0,0.0,deactive,39,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-11-01,13.65,0.0,new,39,False,uk
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-12-01,0.0,13.65,churn,39,False,uk
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-03-01,0.0,0.0,deactive,24,False,ru
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-04-01,0.0,0.0,deactive,24,False,ru
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-05-01,0.0,0.0,deactive,24,False,ru
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-06-01,0.0,0.0,deactive,24,False,ru
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-07-01,12.51,0.0,new,24,False,ru
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-08-01,0.0,12.51,churn,24,False,ru
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-09-01,0.0,0.0,deactive,24,False,ru
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-10-01,0.0,0.0,deactive,24,False,ru
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-11-01,0.0,0.0,deactive,24,False,ru
iIytnKqiHLJVVoC/S4HgPQ==,game 3,2022-12-01,0.0,0.0,deactive,24,False,ru
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-03-01,0.0,0.0,deactive,24,False,uk
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-04-01,0.0,0.0,deactive,24,False,uk
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-05-01,0.0,0.0,deactive,24,False,uk
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-06-01,54.54,0.0,new,24,False,uk
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-07-01,17.07,54.54,active,24,False,uk
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-08-01,58.23,17.07,active,24,False,uk
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-09-01,50.19,58.23,active,24,False,uk
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-10-01,0.0,50.19,churn,24,False,uk
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-11-01,12.12,0.0,back,24,False,uk
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-12-01,0.0,12.12,churn,24,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-03-01,0.0,0.0,deactive,25,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-04-01,54.03,0.0,new,25,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-05-01,64.86,54.03,active,25,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-06-01,0.0,64.86,churn,25,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-07-01,0.0,0.0,deactive,25,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-08-01,0.0,0.0,deactive,25,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-09-01,0.0,0.0,deactive,25,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-10-01,0.0,0.0,deactive,25,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-11-01,0.0,0.0,deactive,25,False,uk
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-12-01,0.0,0.0,deactive,25,False,uk
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-03-01,0.0,0.0,deactive,25,False,ru
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-04-01,0.0,0.0,deactive,25,False,ru
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-05-01,0.0,0.0,deactive,25,False,ru
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-06-01,0.0,0.0,deactive,25,False,ru
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-07-01,0.0,0.0,deactive,25,False,ru
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-08-01,0.0,0.0,deactive,25,False,ru
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-09-01,0.0,0.0,deactive,25,False,ru
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-10-01,0.0,0.0,deactive,25,False,ru
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-11-01,0.0,0.0,deactive,25,False,ru
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-12-01,78.0,0.0,new,25,False,ru
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-03-01,0.0,0.0,deactive,36,False,uk
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-04-01,0.0,0.0,deactive,36,False,uk
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-05-01,15.06,0.0,new,36,False,uk
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-06-01,0.0,15.06,churn,36,False,uk
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-07-01,0.0,0.0,deactive,36,False,uk
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-08-01,26.310000000000002,0.0,back,36,False,uk
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-09-01,0.0,26.310000000000002,churn,36,False,uk
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-10-01,0.0,0.0,deactive,36,False,uk
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-11-01,12.6,0.0,back,36,False,uk
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-12-01,0.0,12.6,churn,36,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-03-01,0.0,0.0,deactive,30,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-04-01,0.0,0.0,deactive,30,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-05-01,0.0,0.0,deactive,30,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-06-01,0.0,0.0,deactive,30,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-07-01,0.0,0.0,deactive,30,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-08-01,0.0,0.0,deactive,30,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-09-01,0.0,0.0,deactive,30,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-10-01,0.0,0.0,deactive,30,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-11-01,0.0,0.0,deactive,30,False,uk
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-12-01,12.6,0.0,new,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-03-01,0.0,0.0,deactive,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-04-01,0.0,0.0,deactive,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-05-01,0.0,0.0,deactive,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-06-01,0.0,0.0,deactive,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-07-01,0.0,0.0,deactive,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-08-01,0.0,0.0,deactive,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-09-01,12.12,0.0,new,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-10-01,40.92,12.12,active,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-11-01,58.32,40.92,active,30,False,uk
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-12-01,0.0,58.32,churn,30,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-03-01,17.46,0.0,new,20,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-04-01,58.44,17.46,active,20,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-05-01,54.269999999999996,58.44,active,20,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-06-01,66.45,54.269999999999996,active,20,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-07-01,36.21,66.45,active,20,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-08-01,24.09,36.21,active,20,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-09-01,42.39,24.09,active,20,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-10-01,78.47999999999999,42.39,active,20,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-11-01,25.38,78.47999999999999,active,20,False,uk
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-12-01,39.99,25.38,active,20,False,uk
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-03-01,0.0,0.0,deactive,34,False,ru
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-04-01,0.0,0.0,deactive,34,False,ru
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-05-01,0.0,0.0,deactive,34,False,ru
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-06-01,0.0,0.0,deactive,34,False,ru
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-07-01,15.45,0.0,new,34,False,ru
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-08-01,13.65,15.45,active,34,False,ru
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-09-01,49.89,13.65,active,34,False,ru
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-10-01,55.5,49.89,active,34,False,ru
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-11-01,16.44,55.5,active,34,False,ru
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-12-01,0.0,16.44,churn,34,False,ru
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-03-01,0.0,0.0,deactive,17,False,uk
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-04-01,0.0,0.0,deactive,17,False,uk
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-05-01,0.0,0.0,deactive,17,False,uk
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-06-01,0.0,0.0,deactive,17,False,uk
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-07-01,0.0,0.0,deactive,17,False,uk
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-08-01,0.0,0.0,deactive,17,False,uk
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-09-01,0.0,0.0,deactive,17,False,uk
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-10-01,49.650000000000006,0.0,new,17,False,uk
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-11-01,32.76,49.650000000000006,active,17,False,uk
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-12-01,0.0,32.76,churn,17,False,uk
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-03-01,0.0,0.0,deactive,31,False,en
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-04-01,0.0,0.0,deactive,31,False,en
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-05-01,0.0,0.0,deactive,31,False,en
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-06-01,0.0,0.0,deactive,31,False,en
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-07-01,0.0,0.0,deactive,31,False,en
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-08-01,12.93,0.0,new,31,False,en
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-09-01,0.0,12.93,churn,31,False,en
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-10-01,0.0,0.0,deactive,31,False,en
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-11-01,0.0,0.0,deactive,31,False,en
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-12-01,0.0,0.0,deactive,31,False,en
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-03-01,0.0,0.0,deactive,23,False,uk
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-04-01,0.0,0.0,deactive,23,False,uk
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-05-01,0.0,0.0,deactive,23,False,uk
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-06-01,0.0,0.0,deactive,23,False,uk
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-07-01,0.0,0.0,deactive,23,False,uk
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-08-01,0.0,0.0,deactive,23,False,uk
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-09-01,0.0,0.0,deactive,23,False,uk
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-10-01,0.0,0.0,deactive,23,False,uk
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-11-01,0.0,0.0,deactive,23,False,uk
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-12-01,32.37,0.0,new,23,False,uk
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-03-01,38.1,0.0,new,15,False,ru
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-04-01,59.730000000000004,38.1,active,15,False,ru
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-05-01,0.0,59.730000000000004,churn,15,False,ru
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-06-01,0.0,0.0,deactive,15,False,ru
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-07-01,0.0,0.0,deactive,15,False,ru
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-08-01,0.0,0.0,deactive,15,False,ru
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-09-01,0.0,0.0,deactive,15,False,ru
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-10-01,0.0,0.0,deactive,15,False,ru
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-11-01,0.0,0.0,deactive,15,False,ru
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-12-01,0.0,0.0,deactive,15,False,ru
lCD23Awt3KotauWenCRr5w==,game 3,2022-03-01,0.0,0.0,deactive,20,False,uk
lCD23Awt3KotauWenCRr5w==,game 3,2022-04-01,47.94,0.0,new,20,False,uk
lCD23Awt3KotauWenCRr5w==,game 3,2022-05-01,90.75,47.94,active,20,False,uk
lCD23Awt3KotauWenCRr5w==,game 3,2022-06-01,0.0,90.75,churn,20,False,uk
lCD23Awt3KotauWenCRr5w==,game 3,2022-07-01,22.98,0.0,back,20,False,uk
lCD23Awt3KotauWenCRr5w==,game 3,2022-08-01,0.0,22.98,churn,20,False,uk
lCD23Awt3KotauWenCRr5w==,game 3,2022-09-01,0.0,0.0,deactive,20,False,uk
lCD23Awt3KotauWenCRr5w==,game 3,2022-10-01,0.0,0.0,deactive,20,False,uk
lCD23Awt3KotauWenCRr5w==,game 3,2022-11-01,0.0,0.0,deactive,20,False,uk
lCD23Awt3KotauWenCRr5w==,game 3,2022-12-01,0.0,0.0,deactive,20,False,uk
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-03-01,0.0,0.0,deactive,18,False,ru
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-04-01,0.0,0.0,deactive,18,False,ru
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-05-01,17.25,0.0,new,18,False,ru
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-06-01,0.0,17.25,churn,18,False,ru
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-07-01,0.0,0.0,deactive,18,False,ru
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-08-01,0.0,0.0,deactive,18,False,ru
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-09-01,0.0,0.0,deactive,18,False,ru
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-10-01,0.0,0.0,deactive,18,False,ru
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-11-01,0.0,0.0,deactive,18,False,ru
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-12-01,0.0,0.0,deactive,18,False,ru
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-03-01,0.0,0.0,deactive,19,False,uk
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-04-01,0.0,0.0,deactive,19,False,uk
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-05-01,0.0,0.0,deactive,19,False,uk
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-06-01,0.0,0.0,deactive,19,False,uk
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-07-01,0.0,0.0,deactive,19,False,uk
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-08-01,0.0,0.0,deactive,19,False,uk
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-09-01,0.0,0.0,deactive,19,False,uk
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-10-01,46.290000000000006,0.0,new,19,False,uk
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-11-01,14.73,46.290000000000006,active,19,False,uk
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-12-01,0.0,14.73,churn,19,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-03-01,0.0,0.0,deactive,20,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-04-01,0.0,0.0,deactive,20,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-05-01,0.0,0.0,deactive,20,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-06-01,0.0,0.0,deactive,20,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-07-01,0.0,0.0,deactive,20,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-08-01,69.17999999999999,0.0,new,20,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-09-01,66.33,69.17999999999999,active,20,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-10-01,23.79,66.33,active,20,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-11-01,0.0,23.79,churn,20,False,uk
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-12-01,31.380000000000003,0.0,back,20,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-03-01,0.0,0.0,deactive,29,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-04-01,0.0,0.0,deactive,29,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-05-01,13.2,0.0,new,29,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-06-01,0.0,13.2,churn,29,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-07-01,0.0,0.0,deactive,29,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-08-01,0.0,0.0,deactive,29,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-09-01,0.0,0.0,deactive,29,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-10-01,0.0,0.0,deactive,29,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-11-01,29.16,0.0,back,29,False,uk
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-12-01,36.6,29.16,active,29,False,uk
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-03-01,0.0,0.0,deactive,16,False,uk
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-04-01,0.0,0.0,deactive,16,False,uk
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-05-01,0.0,0.0,deactive,16,False,uk
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-06-01,0.0,0.0,deactive,16,False,uk
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-07-01,36.21,0.0,new,16,False,uk
